"strain,-","stress,MPa","stress,Pa"
0.3165,1703.3756066395874,1703375606.6395874
0.317,1703.3756066396927,1703375606.6396928
0.3175,1703.3756066397941,1703375606.639794
0.318,1703.3756066398919,1703375606.6398919
0.3185,1703.375606639986,1703375606.639986
0.319,1703.3756066400765,1703375606.6400764
0.3195,1703.3756066401638,1703375606.640164
0.32,1703.375606640248,1703375606.640248
0.3205,1703.3756066403287,1703375606.6403286
0.321,1703.3756066404067,1703375606.6404066
0.3215,1703.3756066404817,1703375606.6404817
0.322,1703.375606640554,1703375606.640554
0.3225,1703.3756066406236,1703375606.6406236
0.323,1703.3756066406906,1703375606.6406906
0.3235,1703.3756066407552,1703375606.6407552
0.324,1703.3756066408175,1703375606.6408174
0.3245,1703.3756066408773,1703375606.6408772
0.325,1703.375606640935,1703375606.6409352
0.3255,1703.3756066409906,1703375606.6409905
0.326,1703.3756066410442,1703375606.6410441
0.3265,1703.3756066410956,1703375606.6410956
0.327,1703.3756066411452,1703375606.6411452
0.3275,1703.3756066411931,1703375606.6411932
0.328,1703.375606641239,1703375606.6412392
0.3285,1703.3756066412834,1703375606.6412835
0.329,1703.3756066413262,1703375606.6413262
0.3295,1703.3756066413673,1703375606.6413672
0.33,1703.3756066414069,1703375606.6414068
0.3305,1703.3756066414448,1703375606.641445
0.331,1703.3756066414817,1703375606.6414816
0.3315,1703.3756066415172,1703375606.6415172
0.332,1703.375606641551,1703375606.641551
0.3325,1703.375606641584,1703375606.641584
0.333,1703.3756066416156,1703375606.6416156
0.3335,1703.3756066416458,1703375606.641646
0.334,1703.3756066416752,1703375606.6416752
0.3345,1703.3756066417034,1703375606.6417034
0.335,1703.3756066417307,1703375606.6417305
0.3355,1703.3756066417568,1703375606.6417568
0.336,1703.375606641782,1703375606.641782
0.3365,1703.3756066418064,1703375606.6418064
0.337,1703.3756066418296,1703375606.6418295
0.3375,1703.3756066418523,1703375606.6418524
0.338,1703.375606641874,1703375606.6418738
0.3385,1703.3756066418948,1703375606.6418948
0.339,1703.3756066419148,1703375606.6419148
0.3395,1703.3756066419342,1703375606.6419342
0.34,1703.3756066419528,1703375606.6419528
0.3405,1703.3756066419708,1703375606.6419709
0.341,1703.3756066419883,1703375606.6419883
0.3415,1703.3756066420049,1703375606.642005
0.342,1703.3756066420208,1703375606.6420207
0.3425,1703.3756066420362,1703375606.6420362
0.343,1703.3756066420513,1703375606.6420512
0.3435,1703.3756066420656,1703375606.6420655
0.344,1703.3756066420792,1703375606.642079
0.3445,1703.3756066420926,1703375606.6420927
0.345,1703.3756066421054,1703375606.6421053
0.3455,1703.3756066421179,1703375606.642118
0.346,1703.3756066421297,1703375606.6421297
0.3465,1703.375606642141,1703375606.642141
0.347,1703.3756066421522,1703375606.6421523
0.3475,1703.3756066421627,1703375606.6421626
0.348,1703.375606642173,1703375606.6421728
0.3485,1703.375606642183,1703375606.6421828
0.349,1703.3756066421922,1703375606.6421921
0.3495,1703.3756066422013,1703375606.6422014
0.35,1703.3756066422102,1703375606.6422102
0.3505,1703.3756066422186,1703375606.6422186
0.351,1703.3756066422268,1703375606.6422267
0.3515,1703.3756066422347,1703375606.6422348
0.352,1703.3756066422422,1703375606.6422422
0.3525,1703.3756066422495,1703375606.6422496
0.353,1703.3756066422566,1703375606.6422565
0.3535,1703.3756066422632,1703375606.6422632
0.354,1703.3756066422698,1703375606.6422698
0.3545,1703.3756066422761,1703375606.642276
0.355,1703.375606642282,1703375606.642282
0.3555,1703.375606642288,1703375606.642288
0.356,1703.3756066422934,1703375606.6422935
0.3565,1703.3756066422989,1703375606.642299
0.357,1703.375606642304,1703375606.6423042
0.3575,1703.375606642309,1703375606.6423092
0.358,1703.3756066423139,1703375606.642314
0.3585,1703.3756066423184,1703375606.6423185
0.359,1703.375606642323,1703375606.642323
0.3595,1703.3756066423273,1703375606.6423273
0.36,1703.3756066423314,1703375606.6423314
0.3605,1703.3756066423355,1703375606.6423354
0.361,1703.3756066423393,1703375606.6423392
0.3615,1703.375606642343,1703375606.642343
0.362,1703.3756066423464,1703375606.6423464
0.3625,1703.3756066423498,1703375606.6423497
0.363,1703.3756066423532,1703375606.6423533
0.3635,1703.3756066423564,1703375606.6423564
0.364,1703.3756066423593,1703375606.6423593
0.3645,1703.3756066423625,1703375606.6423626
0.365,1703.3756066423653,1703375606.6423652
0.3655,1703.375606642368,1703375606.642368
0.366,1703.3756066423707,1703375606.6423707
0.3665,1703.3756066423732,1703375606.6423733
0.367,1703.3756066423757,1703375606.6423757
0.3675,1703.375606642378,1703375606.642378
0.368,1703.3756066423803,1703375606.6423802
0.3685,1703.3756066423825,1703375606.6423826
0.369,1703.3756066423846,1703375606.6423845
0.3695,1703.3756066423866,1703375606.6423867
0.37,1703.3756066423884,1703375606.6423883
0.3705,1703.3756066423903,1703375606.6423903
0.371,1703.375606642392,1703375606.6423922
0.3715,1703.375606642394,1703375606.6423938
0.372,1703.3756066423957,1703375606.6423957
0.3725,1703.375606642397,1703375606.6423972
0.373,1703.3756066423987,1703375606.6423986
0.3735,1703.3756066424003,1703375606.6424003
0.374,1703.3756066424016,1703375606.6424017
0.3745,1703.375606642403,1703375606.642403
0.375,1703.3756066424044,1703375606.6424043
0.3755,1703.3756066424057,1703375606.6424057
0.376,1703.375606642407,1703375606.6424072
0.3765,1703.3756066424082,1703375606.6424081
0.377,1703.3756066424094,1703375606.6424093
0.3775,1703.3756066424105,1703375606.6424105
0.378,1703.3756066424116,1703375606.6424117
0.3785,1703.3756066424125,1703375606.6424127
0.379,1703.3756066424135,1703375606.6424134
0.3795,1703.3756066424144,1703375606.6424143
0.38,1703.3756066424153,1703375606.6424153
0.3805,1703.3756066424162,1703375606.6424162
0.381,1703.375606642417,1703375606.6424172
0.3815,1703.375606642418,1703375606.642418
0.382,1703.3756066424187,1703375606.6424186
0.3825,1703.3756066424196,1703375606.6424196
0.383,1703.3756066424203,1703375606.6424203
0.3835,1703.375606642421,1703375606.642421
0.384,1703.3756066424216,1703375606.6424217
0.3845,1703.3756066424223,1703375606.6424224
0.385,1703.375606642423,1703375606.642423
0.3855,1703.3756066424235,1703375606.6424234
0.386,1703.3756066424241,1703375606.642424
0.3865,1703.3756066424246,1703375606.6424246
0.387,1703.3756066424253,1703375606.6424253
0.3875,1703.3756066424257,1703375606.6424258
0.388,1703.3756066424262,1703375606.6424263
0.3885,1703.3756066424266,1703375606.6424267
0.389,1703.375606642427,1703375606.6424272
0.3895,1703.3756066424276,1703375606.6424274
0.39,1703.375606642428,1703375606.642428
0.3905,1703.3756066424285,1703375606.6424284
0.391,1703.375606642429,1703375606.6424289
0.3915,1703.3756066424294,1703375606.6424294
0.392,1703.3756066424296,1703375606.6424296
0.3925,1703.37560664243,1703375606.64243
0.393,1703.3756066424303,1703375606.6424303
0.3935,1703.3756066424307,1703375606.6424308
0.394,1703.375606642431,1703375606.642431
0.3945,1703.3756066424314,1703375606.6424315
0.395,1703.3756066424316,1703375606.6424317
0.3955,1703.3756066424319,1703375606.642432
0.396,1703.375606642432,1703375606.6424322
0.3965,1703.3756066424326,1703375606.6424325
0.397,1703.3756066424328,1703375606.6424327
0.3975,1703.375606642433,1703375606.642433
0.398,1703.3756066424332,1703375606.6424332
0.3985,1703.3756066424335,1703375606.6424334
0.399,1703.3756066424337,1703375606.6424336
0.3995,1703.375606642434,1703375606.642434
0.4,1703.3756066424341,1703375606.6424341
0.4005,1703.3756066424341,1703375606.6424341
0.401,1703.3756066424344,1703375606.6424344
0.4015,1703.3756066424346,1703375606.6424346
0.402,1703.3756066424348,1703375606.6424348
0.4025,1703.375606642435,1703375606.642435
0.403,1703.375606642435,1703375606.642435
0.4035,1703.3756066424353,1703375606.6424353
0.404,1703.3756066424355,1703375606.6424356
0.4045,1703.3756066424355,1703375606.6424356
0.405,1703.3756066424357,1703375606.6424358
0.4055,1703.3756066424357,1703375606.6424358
0.406,1703.375606642436,1703375606.642436
0.4065,1703.3756066424362,1703375606.6424363
0.407,1703.3756066424362,1703375606.6424363
0.4075,1703.3756066424364,1703375606.6424365
0.408,1703.3756066424364,1703375606.6424365
0.4085,1703.3756066424367,1703375606.6424367
0.409,1703.3756066424367,1703375606.6424367
0.4095,1703.3756066424367,1703375606.6424367
0.41,1703.3756066424369,1703375606.642437
0.4105,1703.3756066424369,1703375606.642437
0.411,1703.375606642437,1703375606.6424372
0.4115,1703.375606642437,1703375606.6424372
0.412,1703.3756066424373,1703375606.6424372
0.4125,1703.3756066424373,1703375606.6424372
0.413,1703.3756066424373,1703375606.6424372
0.4135,1703.3756066424376,1703375606.6424375
0.414,1703.3756066424376,1703375606.6424375
0.4145,1703.3756066424376,1703375606.6424375
0.415,1703.3756066424376,1703375606.6424375
0.4155,1703.3756066424378,1703375606.6424377
0.416,1703.3756066424378,1703375606.6424377
0.4165,1703.3756066424378,1703375606.6424377
0.417,1703.375606642438,1703375606.642438
0.4175,1703.375606642438,1703375606.642438
0.418,1703.375606642438,1703375606.642438
0.4185,1703.375606642438,1703375606.642438
0.419,1703.375606642438,1703375606.642438
0.4195,1703.3756066424382,1703375606.6424382
0.42,1703.3756066424382,1703375606.6424382
0.4205,1703.3756066424382,1703375606.6424382
0.421,1703.3756066424382,1703375606.6424382
0.4215,1703.3756066424382,1703375606.6424382
0.422,1703.3756066424385,1703375606.6424384
0.4225,1703.3756066424385,1703375606.6424384
0.423,1703.3756066424385,1703375606.6424384
0.4235,1703.3756066424385,1703375606.6424384
0.424,1703.3756066424385,1703375606.6424384
0.4245,1703.3756066424385,1703375606.6424384
0.425,1703.3756066424385,1703375606.6424384
0.4255,1703.3756066424385,1703375606.6424384
0.426,1703.3756066424387,1703375606.6424387
0.4265,1703.3756066424387,1703375606.6424387
0.427,1703.3756066424387,1703375606.6424387
0.4275,1703.3756066424387,1703375606.6424387
0.428,1703.3756066424387,1703375606.6424387
0.4285,1703.3756066424387,1703375606.6424387
0.429,1703.3756066424387,1703375606.6424387
0.4295,1703.375606642439,1703375606.642439
0.43,1703.375606642439,1703375606.642439
0.4305,1703.375606642439,1703375606.642439
0.431,1703.375606642439,1703375606.642439
0.4315,1703.375606642439,1703375606.642439
0.432,1703.375606642439,1703375606.642439
0.4325,1703.375606642439,1703375606.642439
0.433,1703.375606642439,1703375606.642439
0.4335,1703.375606642439,1703375606.642439
0.434,1703.375606642439,1703375606.642439
0.4345,1703.375606642439,1703375606.642439
0.435,1703.375606642439,1703375606.642439
0.4355,1703.375606642439,1703375606.642439
0.436,1703.375606642439,1703375606.642439
0.4365,1703.375606642439,1703375606.642439
0.437,1703.375606642439,1703375606.642439
0.4375,1703.3756066424392,1703375606.6424391
0.438,1703.3756066424392,1703375606.6424391
0.4385,1703.3756066424392,1703375606.6424391
0.439,1703.3756066424392,1703375606.6424391
0.4395,1703.3756066424392,1703375606.6424391
0.44,1703.3756066424392,1703375606.6424391
0.4405,1703.3756066424392,1703375606.6424391
0.441,1703.3756066424392,1703375606.6424391
0.4415,1703.3756066424392,1703375606.6424391
0.442,1703.3756066424392,1703375606.6424391
0.4425,1703.3756066424392,1703375606.6424391
0.443,1703.3756066424392,1703375606.6424391
0.4435,1703.3756066424392,1703375606.6424391
0.444,1703.3756066424392,1703375606.6424391
0.4445,1703.3756066424392,1703375606.6424391
0.445,1703.3756066424392,1703375606.6424391
0.4455,1703.3756066424392,1703375606.6424391
0.446,1703.3756066424392,1703375606.6424391
0.4465,1703.3756066424392,1703375606.6424391
0.447,1703.3756066424392,1703375606.6424391
0.4475,1703.3756066424392,1703375606.6424391
0.448,1703.3756066424392,1703375606.6424391
0.4485,1703.3756066424394,1703375606.6424394
0.449,1703.3756066424394,1703375606.6424394
0.4495,1703.3756066424394,1703375606.6424394
0.45,1703.3756066424394,1703375606.6424394
0.4505,1703.3756066424394,1703375606.6424394
0.451,1703.3756066424394,1703375606.6424394
0.4515,1703.3756066424394,1703375606.6424394
0.452,1703.3756066424394,1703375606.6424394
0.4525,1703.3756066424394,1703375606.6424394
0.453,1703.3756066424394,1703375606.6424394
0.4535,1703.3756066424394,1703375606.6424394
0.454,1703.3756066424394,1703375606.6424394
0.4545,1703.3756066424394,1703375606.6424394
0.455,1703.3756066424394,1703375606.6424394
0.4555,1703.3756066424394,1703375606.6424394
0.456,1703.3756066424394,1703375606.6424394
0.4565,1703.3756066424394,1703375606.6424394
0.457,1703.3756066424394,1703375606.6424394
0.4575,1703.3756066424394,1703375606.6424394
0.458,1703.3756066424394,1703375606.6424394
0.4585,1703.3756066424394,1703375606.6424394
0.459,1703.3756066424394,1703375606.6424394
0.4595,1703.3756066424394,1703375606.6424394
0.46,1703.3756066424394,1703375606.6424394
0.4605,1703.3756066424394,1703375606.6424394
0.461,1703.3756066424394,1703375606.6424394
0.4615,1703.3756066424394,1703375606.6424394
0.462,1703.3756066424394,1703375606.6424394
0.4625,1703.3756066424394,1703375606.6424394
0.463,1703.3756066424394,1703375606.6424394
0.4635,1703.3756066424394,1703375606.6424394
0.464,1703.3756066424394,1703375606.6424394
0.4645,1703.3756066424394,1703375606.6424394
0.465,1703.3756066424394,1703375606.6424394
0.4655,1703.3756066424394,1703375606.6424394
0.466,1703.3756066424394,1703375606.6424394
0.4665,1703.3756066424394,1703375606.6424394
0.467,1703.3756066424394,1703375606.6424394
0.4675,1703.3756066424394,1703375606.6424394
0.468,1703.3756066424394,1703375606.6424394
0.4685,1703.3756066424394,1703375606.6424394
0.469,1703.3756066424394,1703375606.6424394
0.4695,1703.3756066424394,1703375606.6424394
0.47,1703.3756066424394,1703375606.6424394
0.4705,1703.3756066424394,1703375606.6424394
0.471,1703.3756066424394,1703375606.6424394
0.4715,1703.3756066424394,1703375606.6424394
0.472,1703.3756066424394,1703375606.6424394
0.4725,1703.3756066424394,1703375606.6424394
0.473,1703.3756066424394,1703375606.6424394
0.4735,1703.3756066424394,1703375606.6424394
0.474,1703.3756066424394,1703375606.6424394
0.4745,1703.3756066424394,1703375606.6424394
0.475,1703.3756066424394,1703375606.6424394
0.4755,1703.3756066424394,1703375606.6424394
0.476,1703.3756066424394,1703375606.6424394
0.4765,1703.3756066424394,1703375606.6424394
0.477,1703.3756066424394,1703375606.6424394
0.4775,1703.3756066424394,1703375606.6424394
0.478,1703.3756066424394,1703375606.6424394
0.4785,1703.3756066424394,1703375606.6424394
0.479,1703.3756066424394,1703375606.6424394
0.4795,1703.3756066424394,1703375606.6424394
0.48,1703.3756066424394,1703375606.6424394
0.4805,1703.3756066424394,1703375606.6424394
0.481,1703.3756066424394,1703375606.6424394
0.4815,1703.3756066424394,1703375606.6424394
0.482,1703.3756066424394,1703375606.6424394
0.4825,1703.3756066424394,1703375606.6424394
0.483,1703.3756066424394,1703375606.6424394
0.4835,1703.3756066424394,1703375606.6424394
0.484,1703.3756066424394,1703375606.6424394
0.4845,1703.3756066424394,1703375606.6424394
0.485,1703.3756066424394,1703375606.6424394
0.4855,1703.3756066424394,1703375606.6424394
0.486,1703.3756066424394,1703375606.6424394
0.4865,1703.3756066424394,1703375606.6424394
0.487,1703.3756066424394,1703375606.6424394
0.4875,1703.3756066424394,1703375606.6424394
0.488,1703.3756066424394,1703375606.6424394
0.4885,1703.3756066424394,1703375606.6424394
0.489,1703.3756066424394,1703375606.6424394
0.4895,1703.3756066424394,1703375606.6424394
0.49,1703.3756066424394,1703375606.6424394
0.4905,1703.3756066424394,1703375606.6424394
0.491,1703.3756066424394,1703375606.6424394
0.4915,1703.3756066424394,1703375606.6424394
0.492,1703.3756066424394,1703375606.6424394
0.4925,1703.3756066424394,1703375606.6424394
0.493,1703.3756066424394,1703375606.6424394
0.4935,1703.3756066424394,1703375606.6424394
0.494,1703.3756066424394,1703375606.6424394
0.4945,1703.3756066424394,1703375606.6424394
0.495,1703.3756066424394,1703375606.6424394
0.4955,1703.3756066424394,1703375606.6424394
0.496,1703.3756066424394,1703375606.6424394
0.4965,1703.3756066424394,1703375606.6424394
0.497,1703.3756066424394,1703375606.6424394
0.4975,1703.3756066424394,1703375606.6424394
0.498,1703.3756066424394,1703375606.6424394
0.4985,1703.3756066424394,1703375606.6424394
0.499,1703.3756066424394,1703375606.6424394
0.4995,1703.3756066424394,1703375606.6424394
0.5,1703.3756066424394,1703375606.6424394
0.501,1703.3756066424394,1703375606.6424394
0.502,1703.3756066424394,1703375606.6424394
0.503,1703.3756066424394,1703375606.6424394
0.504,1703.3756066424394,1703375606.6424394
0.505,1703.3756066424394,1703375606.6424394
0.506,1703.3756066424394,1703375606.6424394
0.507,1703.3756066424394,1703375606.6424394
0.508,1703.3756066424394,1703375606.6424394
0.509,1703.3756066424394,1703375606.6424394
0.51,1703.3756066424394,1703375606.6424394
0.511,1703.3756066424394,1703375606.6424394
0.512,1703.3756066424394,1703375606.6424394
0.513,1703.3756066424394,1703375606.6424394
0.514,1703.3756066424394,1703375606.6424394
0.515,1703.3756066424394,1703375606.6424394
0.516,1703.3756066424394,1703375606.6424394
0.517,1703.3756066424394,1703375606.6424394
0.518,1703.3756066424394,1703375606.6424394
0.519,1703.3756066424394,1703375606.6424394
0.52,1703.3756066424394,1703375606.6424394
0.521,1703.3756066424394,1703375606.6424394
0.522,1703.3756066424394,1703375606.6424394
0.523,1703.3756066424394,1703375606.6424394
0.524,1703.3756066424394,1703375606.6424394
0.525,1703.3756066424394,1703375606.6424394
0.526,1703.3756066424394,1703375606.6424394
0.527,1703.3756066424394,1703375606.6424394
0.528,1703.3756066424394,1703375606.6424394
0.529,1703.3756066424394,1703375606.6424394
0.53,1703.3756066424394,1703375606.6424394
0.531,1703.3756066424394,1703375606.6424394
0.532,1703.3756066424394,1703375606.6424394
0.533,1703.3756066424394,1703375606.6424394
0.534,1703.3756066424394,1703375606.6424394
0.535,1703.3756066424394,1703375606.6424394
0.536,1703.3756066424394,1703375606.6424394
0.537,1703.3756066424394,1703375606.6424394
0.538,1703.3756066424394,1703375606.6424394
0.539,1703.3756066424394,1703375606.6424394
0.54,1703.3756066424394,1703375606.6424394
0.541,1703.3756066424394,1703375606.6424394
0.542,1703.3756066424394,1703375606.6424394
0.543,1703.3756066424394,1703375606.6424394
0.544,1703.3756066424394,1703375606.6424394
0.545,1703.3756066424394,1703375606.6424394
0.546,1703.3756066424394,1703375606.6424394
0.547,1703.3756066424394,1703375606.6424394
0.548,1703.3756066424394,1703375606.6424394
0.549,1703.3756066424394,1703375606.6424394
0.55,1703.3756066424394,1703375606.6424394
0.551,1703.3756066424394,1703375606.6424394
0.552,1703.3756066424394,1703375606.6424394
0.553,1703.3756066424394,1703375606.6424394
0.554,1703.3756066424394,1703375606.6424394
0.555,1703.3756066424394,1703375606.6424394
0.556,1703.3756066424394,1703375606.6424394
0.557,1703.3756066424394,1703375606.6424394
0.558,1703.3756066424394,1703375606.6424394
0.559,1703.3756066424394,1703375606.6424394
0.56,1703.3756066424394,1703375606.6424394
0.561,1703.3756066424394,1703375606.6424394
0.562,1703.3756066424394,1703375606.6424394
0.563,1703.3756066424394,1703375606.6424394
0.564,1703.3756066424394,1703375606.6424394
0.565,1703.3756066424394,1703375606.6424394
0.566,1703.3756066424394,1703375606.6424394
0.567,1703.3756066424394,1703375606.6424394
0.568,1703.3756066424394,1703375606.6424394
0.569,1703.3756066424394,1703375606.6424394
0.57,1703.3756066424394,1703375606.6424394
0.571,1703.3756066424394,1703375606.6424394
0.572,1703.3756066424394,1703375606.6424394
0.573,1703.3756066424394,1703375606.6424394
0.574,1703.3756066424394,1703375606.6424394
0.575,1703.3756066424394,1703375606.6424394
0.576,1703.3756066424394,1703375606.6424394
0.577,1703.3756066424394,1703375606.6424394
0.578,1703.3756066424394,1703375606.6424394
0.579,1703.3756066424394,1703375606.6424394
0.58,1703.3756066424394,1703375606.6424394
0.581,1703.3756066424394,1703375606.6424394
0.582,1703.3756066424394,1703375606.6424394
0.583,1703.3756066424394,1703375606.6424394
0.584,1703.3756066424394,1703375606.6424394
0.585,1703.3756066424394,1703375606.6424394
0.586,1703.3756066424394,1703375606.6424394
0.587,1703.3756066424394,1703375606.6424394
0.588,1703.3756066424394,1703375606.6424394
0.589,1703.3756066424394,1703375606.6424394
0.59,1703.3756066424394,1703375606.6424394
0.591,1703.3756066424394,1703375606.6424394
0.592,1703.3756066424394,1703375606.6424394
0.593,1703.3756066424394,1703375606.6424394
0.594,1703.3756066424394,1703375606.6424394
0.595,1703.3756066424394,1703375606.6424394
0.596,1703.3756066424394,1703375606.6424394
0.597,1703.3756066424394,1703375606.6424394
0.598,1703.3756066424394,1703375606.6424394
0.599,1703.3756066424394,1703375606.6424394
0.6,1703.3756066424394,1703375606.6424394
0.601,1703.3756066424394,1703375606.6424394
0.602,1703.3756066424394,1703375606.6424394
0.603,1703.3756066424394,1703375606.6424394
0.604,1703.3756066424394,1703375606.6424394
0.605,1703.3756066424394,1703375606.6424394
0.606,1703.3756066424394,1703375606.6424394
0.607,1703.3756066424394,1703375606.6424394
0.608,1703.3756066424394,1703375606.6424394
0.609,1703.3756066424394,1703375606.6424394
0.61,1703.3756066424394,1703375606.6424394
0.611,1703.3756066424394,1703375606.6424394
0.612,1703.3756066424394,1703375606.6424394
0.613,1703.3756066424394,1703375606.6424394
0.614,1703.3756066424394,1703375606.6424394
0.615,1703.3756066424394,1703375606.6424394
0.616,1703.3756066424394,1703375606.6424394
0.617,1703.3756066424394,1703375606.6424394
0.618,1703.3756066424394,1703375606.6424394
0.619,1703.3756066424394,1703375606.6424394
0.62,1703.3756066424394,1703375606.6424394
0.621,1703.3756066424394,1703375606.6424394
0.622,1703.3756066424394,1703375606.6424394
0.623,1703.3756066424394,1703375606.6424394
0.624,1703.3756066424394,1703375606.6424394
0.625,1703.3756066424394,1703375606.6424394
0.626,1703.3756066424394,1703375606.6424394
0.627,1703.3756066424394,1703375606.6424394
0.628,1703.3756066424394,1703375606.6424394
0.629,1703.3756066424394,1703375606.6424394
0.63,1703.3756066424394,1703375606.6424394
0.631,1703.3756066424394,1703375606.6424394
0.632,1703.3756066424394,1703375606.6424394
0.633,1703.3756066424394,1703375606.6424394
0.634,1703.3756066424394,1703375606.6424394
0.635,1703.3756066424394,1703375606.6424394
0.636,1703.3756066424394,1703375606.6424394
0.637,1703.3756066424394,1703375606.6424394
0.638,1703.3756066424394,1703375606.6424394
0.639,1703.3756066424394,1703375606.6424394
0.64,1703.3756066424394,1703375606.6424394
0.641,1703.3756066424394,1703375606.6424394
0.642,1703.3756066424394,1703375606.6424394
0.643,1703.3756066424394,1703375606.6424394
0.644,1703.3756066424394,1703375606.6424394
0.645,1703.3756066424394,1703375606.6424394
0.646,1703.3756066424394,1703375606.6424394
0.647,1703.3756066424394,1703375606.6424394
0.648,1703.3756066424394,1703375606.6424394
0.649,1703.3756066424394,1703375606.6424394
0.65,1703.3756066424394,1703375606.6424394
0.651,1703.3756066424394,1703375606.6424394
0.652,1703.3756066424394,1703375606.6424394
0.653,1703.3756066424394,1703375606.6424394
0.654,1703.3756066424394,1703375606.6424394
0.655,1703.3756066424394,1703375606.6424394
0.656,1703.3756066424394,1703375606.6424394
0.657,1703.3756066424394,1703375606.6424394
0.658,1703.3756066424394,1703375606.6424394
0.659,1703.3756066424394,1703375606.6424394
0.66,1703.3756066424394,1703375606.6424394
0.661,1703.3756066424394,1703375606.6424394
0.662,1703.3756066424394,1703375606.6424394
0.663,1703.3756066424394,1703375606.6424394
0.664,1703.3756066424394,1703375606.6424394
0.665,1703.3756066424394,1703375606.6424394
0.666,1703.3756066424394,1703375606.6424394
0.667,1703.3756066424394,1703375606.6424394
0.668,1703.3756066424394,1703375606.6424394
0.669,1703.3756066424394,1703375606.6424394
0.67,1703.3756066424394,1703375606.6424394
0.671,1703.3756066424394,1703375606.6424394
0.672,1703.3756066424394,1703375606.6424394
0.673,1703.3756066424394,1703375606.6424394
0.674,1703.3756066424394,1703375606.6424394
0.675,1703.3756066424394,1703375606.6424394
0.676,1703.3756066424394,1703375606.6424394
0.677,1703.3756066424394,1703375606.6424394
0.678,1703.3756066424394,1703375606.6424394
0.679,1703.3756066424394,1703375606.6424394
0.68,1703.3756066424394,1703375606.6424394
0.681,1703.3756066424394,1703375606.6424394
0.682,1703.3756066424394,1703375606.6424394
0.683,1703.3756066424394,1703375606.6424394
0.684,1703.3756066424394,1703375606.6424394
0.685,1703.3756066424394,1703375606.6424394
0.686,1703.3756066424394,1703375606.6424394
0.687,1703.3756066424394,1703375606.6424394
0.688,1703.3756066424394,1703375606.6424394
0.689,1703.3756066424394,1703375606.6424394
0.69,1703.3756066424394,1703375606.6424394
0.691,1703.3756066424394,1703375606.6424394
0.692,1703.3756066424394,1703375606.6424394
0.693,1703.3756066424394,1703375606.6424394
0.694,1703.3756066424394,1703375606.6424394
0.695,1703.3756066424394,1703375606.6424394
0.696,1703.3756066424394,1703375606.6424394
0.697,1703.3756066424394,1703375606.6424394
0.698,1703.3756066424394,1703375606.6424394
0.699,1703.3756066424394,1703375606.6424394
0.7,1703.3756066424394,1703375606.6424394
0.701,1703.3756066424394,1703375606.6424394
0.702,1703.3756066424394,1703375606.6424394
0.703,1703.3756066424394,1703375606.6424394
0.704,1703.3756066424394,1703375606.6424394
0.705,1703.3756066424394,1703375606.6424394
0.706,1703.3756066424394,1703375606.6424394
0.707,1703.3756066424394,1703375606.6424394
0.708,1703.3756066424394,1703375606.6424394
0.709,1703.3756066424394,1703375606.6424394
0.71,1703.3756066424394,1703375606.6424394
0.711,1703.3756066424394,1703375606.6424394
0.712,1703.3756066424394,1703375606.6424394
0.713,1703.3756066424394,1703375606.6424394
0.714,1703.3756066424394,1703375606.6424394
0.715,1703.3756066424394,1703375606.6424394
0.716,1703.3756066424394,1703375606.6424394
0.717,1703.3756066424394,1703375606.6424394
0.718,1703.3756066424394,1703375606.6424394
0.719,1703.3756066424394,1703375606.6424394
0.72,1703.3756066424394,1703375606.6424394
0.721,1703.3756066424394,1703375606.6424394
0.722,1703.3756066424394,1703375606.6424394
0.723,1703.3756066424394,1703375606.6424394
0.724,1703.3756066424394,1703375606.6424394
0.725,1703.3756066424394,1703375606.6424394
0.726,1703.3756066424394,1703375606.6424394
0.727,1703.3756066424394,1703375606.6424394
0.728,1703.3756066424394,1703375606.6424394
0.729,1703.3756066424394,1703375606.6424394
0.73,1703.3756066424394,1703375606.6424394
0.731,1703.3756066424394,1703375606.6424394
0.732,1703.3756066424394,1703375606.6424394
0.733,1703.3756066424394,1703375606.6424394
0.734,1703.3756066424394,1703375606.6424394
0.735,1703.3756066424394,1703375606.6424394
0.736,1703.3756066424394,1703375606.6424394
0.737,1703.3756066424394,1703375606.6424394
0.738,1703.3756066424394,1703375606.6424394
0.739,1703.3756066424394,1703375606.6424394
0.74,1703.3756066424394,1703375606.6424394
0.741,1703.3756066424394,1703375606.6424394
0.742,1703.3756066424394,1703375606.6424394
0.743,1703.3756066424394,1703375606.6424394
0.744,1703.3756066424394,1703375606.6424394
0.745,1703.3756066424394,1703375606.6424394
0.746,1703.3756066424394,1703375606.6424394
0.747,1703.3756066424394,1703375606.6424394
0.748,1703.3756066424394,1703375606.6424394
0.749,1703.3756066424394,1703375606.6424394
0.75,1703.3756066424394,1703375606.6424394
0.751,1703.3756066424394,1703375606.6424394
0.752,1703.3756066424394,1703375606.6424394
0.753,1703.3756066424394,1703375606.6424394
0.754,1703.3756066424394,1703375606.6424394
0.755,1703.3756066424394,1703375606.6424394
0.756,1703.3756066424394,1703375606.6424394
0.757,1703.3756066424394,1703375606.6424394
0.758,1703.3756066424394,1703375606.6424394
0.759,1703.3756066424394,1703375606.6424394
0.76,1703.3756066424394,1703375606.6424394
0.761,1703.3756066424394,1703375606.6424394
0.762,1703.3756066424394,1703375606.6424394
0.763,1703.3756066424394,1703375606.6424394
0.764,1703.3756066424394,1703375606.6424394
